Match_no,Match_Between_bat,Team_Innings,Batsman_Name,Batting_Position,Dismissal,Runs_bat,Balls,4s,6s,Strike_Rate,Match_Between_bowl,Bowling_Team,Bowler_Name,Overs,Maidens,Runs_bowl,Wickets,Economy
26,Pakistan vs South Africa,South Africa,Tabraiz Shamsi,11,not out,4,6,0,0,66.700,Pakistan vs South Africa,South Africa,Gerald Coetzee,7.0,0,42,2,6.0
26,Pakistan vs South Africa,South Africa,Tabraiz Shamsi,11,not out,4,6,0,0,66.700,Pakistan vs South Africa,South Africa,Tabraiz Shamsi,10.0,0,60,4,6.0
26,Pakistan vs South Africa,South Africa,Tabraiz Shamsi,11,not out,4,6,0,0,66.700,Pakistan vs South Africa,Pakistan,Iftikhar Ahmed,3.0,0,23,0,7.667
26,Pakistan vs South Africa,South Africa,Tabraiz Shamsi,11,not out,4,6,0,0,66.700,Pakistan vs South Africa,Pakistan,Shaheen Afridi,10.0,0,45,3,4.5
26,Pakistan vs South Africa,South Africa,Tabraiz Shamsi,11,not out,4,6,0,0,66.700,Pakistan vs South Africa,Pakistan,Mohammad Nawaz,6.2,0,40,0,6.316
26,Pakistan vs South Africa,South Africa,Tabraiz Shamsi,11,not out,4,6,0,0,66.700,Pakistan vs South Africa,Pakistan,Haris Rauf,10.0,0,62,2,6.2
26,Pakistan vs South Africa,South Africa,Tabraiz Shamsi,11,not out,4,6,0,0,66.700,Pakistan vs South Africa,Pakistan,Mohammad Wasim Jr,10.0,1,50,2,5.0
26,Pakistan vs South Africa,South Africa,Tabraiz Shamsi,11,not out,4,6,0,0,66.700,Pakistan vs South Africa,Pakistan,Usama Mir,8.0,0,45,2,5.625
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,New Zealand,Matt Henry,6.2,0,67,1,10.58
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,New Zealand,Trent Boult,10.0,0,77,3,7.7
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,New Zealand,Lockie Ferguson,3.0,0,38,0,12.67
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,New Zealand,Mitchell Santner,10.0,0,80,2,8.0
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,New Zealand,Glenn Phillips,10.0,0,37,3,3.7
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,New Zealand,Rachin Ravindra,8.0,0,56,0,7.0
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,New Zealand,Jimmy Neesham,2.0,0,32,1,16.0
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,Australia,Mitchell Starc,9.0,0,89,0,9.889
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,Australia,Josh Hazlewood,9.0,0,70,2,7.778
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,Australia,Pat Cummins,10.0,0,66,2,6.6
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,Australia,Glenn Maxwell,10.0,0,62,1,6.2
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,Australia,Adam Zampa,10.0,0,74,3,7.4
27,Australia vs New Zealand,Australia,David Warner,1,c & b Glenn Phillips,81,65,5,6,124.600,Australia vs New Zealand,Australia,Mitchell Marsh,2.0,0,18,0,9.0
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,New Zealand,Matt Henry,6.2,0,67,1,10.58
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,New Zealand,Trent Boult,10.0,0,77,3,7.7
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,New Zealand,Lockie Ferguson,3.0,0,38,0,12.67
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,New Zealand,Mitchell Santner,10.0,0,80,2,8.0
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,New Zealand,Glenn Phillips,10.0,0,37,3,3.7
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,New Zealand,Rachin Ravindra,8.0,0,56,0,7.0
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,New Zealand,Jimmy Neesham,2.0,0,32,1,16.0
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,Australia,Mitchell Starc,9.0,0,89,0,9.889
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,Australia,Josh Hazlewood,9.0,0,70,2,7.778
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,Australia,Pat Cummins,10.0,0,66,2,6.6
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,Australia,Glenn Maxwell,10.0,0,62,1,6.2
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,Australia,Adam Zampa,10.0,0,74,3,7.4
27,Australia vs New Zealand,Australia,Travis Head,2,b Glenn Phillips,109,67,10,7,162.700,Australia vs New Zealand,Australia,Mitchell Marsh,2.0,0,18,0,9.0
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,New Zealand,Matt Henry,6.2,0,67,1,10.58
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,New Zealand,Trent Boult,10.0,0,77,3,7.7
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,New Zealand,Lockie Ferguson,3.0,0,38,0,12.67
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,New Zealand,Mitchell Santner,10.0,0,80,2,8.0
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,New Zealand,Glenn Phillips,10.0,0,37,3,3.7
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,New Zealand,Rachin Ravindra,8.0,0,56,0,7.0
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,New Zealand,Jimmy Neesham,2.0,0,32,1,16.0
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,Australia,Mitchell Starc,9.0,0,89,0,9.889
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,Australia,Josh Hazlewood,9.0,0,70,2,7.778
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,Australia,Pat Cummins,10.0,0,66,2,6.6
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,Australia,Glenn Maxwell,10.0,0,62,1,6.2
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,Australia,Adam Zampa,10.0,0,74,3,7.4
27,Australia vs New Zealand,Australia,Mitchell Marsh,3,b Mitchell Santner,36,51,2,0,70.600,Australia vs New Zealand,Australia,Mitchell Marsh,2.0,0,18,0,9.0
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,New Zealand,Matt Henry,6.2,0,67,1,10.58
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,New Zealand,Trent Boult,10.0,0,77,3,7.7
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,New Zealand,Lockie Ferguson,3.0,0,38,0,12.67
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,New Zealand,Mitchell Santner,10.0,0,80,2,8.0
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,New Zealand,Glenn Phillips,10.0,0,37,3,3.7
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,New Zealand,Rachin Ravindra,8.0,0,56,0,7.0
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,New Zealand,Jimmy Neesham,2.0,0,32,1,16.0
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,Australia,Mitchell Starc,9.0,0,89,0,9.889
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,Australia,Josh Hazlewood,9.0,0,70,2,7.778
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,Australia,Pat Cummins,10.0,0,66,2,6.6
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,Australia,Glenn Maxwell,10.0,0,62,1,6.2
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,Australia,Adam Zampa,10.0,0,74,3,7.4
27,Australia vs New Zealand,Australia,Steve Smith,4,c Trent Boult b Glenn Phillips,18,17,2,0,105.900,Australia vs New Zealand,Australia,Mitchell Marsh,2.0,0,18,0,9.0
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,New Zealand,Matt Henry,6.2,0,67,1,10.58
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,New Zealand,Trent Boult,10.0,0,77,3,7.7
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,New Zealand,Lockie Ferguson,3.0,0,38,0,12.67
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,New Zealand,Mitchell Santner,10.0,0,80,2,8.0
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,New Zealand,Glenn Phillips,10.0,0,37,3,3.7
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,New Zealand,Rachin Ravindra,8.0,0,56,0,7.0
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,New Zealand,Jimmy Neesham,2.0,0,32,1,16.0
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,Australia,Mitchell Starc,9.0,0,89,0,9.889
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,Australia,Josh Hazlewood,9.0,0,70,2,7.778
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,Australia,Pat Cummins,10.0,0,66,2,6.6
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,Australia,Glenn Maxwell,10.0,0,62,1,6.2
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,Australia,Adam Zampa,10.0,0,74,3,7.4
27,Australia vs New Zealand,Australia,Marnus Labuschagne,5,c Rachin Ravindra b Mitchell Santner,18,26,2,0,69.200,Australia vs New Zealand,Australia,Mitchell Marsh,2.0,0,18,0,9.0
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,New Zealand,Matt Henry,6.2,0,67,1,10.58
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,New Zealand,Trent Boult,10.0,0,77,3,7.7
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,New Zealand,Lockie Ferguson,3.0,0,38,0,12.67
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,New Zealand,Mitchell Santner,10.0,0,80,2,8.0
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,New Zealand,Glenn Phillips,10.0,0,37,3,3.7
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,New Zealand,Rachin Ravindra,8.0,0,56,0,7.0
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,New Zealand,Jimmy Neesham,2.0,0,32,1,16.0
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,Australia,Mitchell Starc,9.0,0,89,0,9.889
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,Australia,Josh Hazlewood,9.0,0,70,2,7.778
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,Australia,Pat Cummins,10.0,0,66,2,6.6
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,Australia,Glenn Maxwell,10.0,0,62,1,6.2
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,Australia,Adam Zampa,10.0,0,74,3,7.4
27,Australia vs New Zealand,Australia,Glenn Maxwell,6,c Trent Boult b Jimmy Neesham,41,24,5,2,170.800,Australia vs New Zealand,Australia,Mitchell Marsh,2.0,0,18,0,9.0
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,New Zealand,Matt Henry,6.2,0,67,1,10.58
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,New Zealand,Trent Boult,10.0,0,77,3,7.7
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,New Zealand,Lockie Ferguson,3.0,0,38,0,12.67
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,New Zealand,Mitchell Santner,10.0,0,80,2,8.0
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,New Zealand,Glenn Phillips,10.0,0,37,3,3.7
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,New Zealand,Rachin Ravindra,8.0,0,56,0,7.0
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,New Zealand,Jimmy Neesham,2.0,0,32,1,16.0
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,Australia,Mitchell Starc,9.0,0,89,0,9.889
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,Australia,Josh Hazlewood,9.0,0,70,2,7.778
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,Australia,Pat Cummins,10.0,0,66,2,6.6
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,Australia,Glenn Maxwell,10.0,0,62,1,6.2
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,Australia,Adam Zampa,10.0,0,74,3,7.4
27,Australia vs New Zealand,Australia,Josh Inglis,7,c Glenn Phillips b Trent Boult,38,28,4,1,135.700,Australia vs New Zealand,Australia,Mitchell Marsh,2.0,0,18,0,9.0
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,New Zealand,Matt Henry,6.2,0,67,1,10.58
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,New Zealand,Trent Boult,10.0,0,77,3,7.7
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,New Zealand,Lockie Ferguson,3.0,0,38,0,12.67
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,New Zealand,Mitchell Santner,10.0,0,80,2,8.0
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,New Zealand,Glenn Phillips,10.0,0,37,3,3.7
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,New Zealand,Rachin Ravindra,8.0,0,56,0,7.0
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,New Zealand,Jimmy Neesham,2.0,0,32,1,16.0
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,Australia,Mitchell Starc,9.0,0,89,0,9.889
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,Australia,Josh Hazlewood,9.0,0,70,2,7.778
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,Australia,Pat Cummins,10.0,0,66,2,6.6
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,Australia,Glenn Maxwell,10.0,0,62,1,6.2
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,Australia,Adam Zampa,10.0,0,74,3,7.4
27,Australia vs New Zealand,Australia,Pat Cummins,8,lbw b Trent Boult,37,14,2,4,264.300,Australia vs New Zealand,Australia,Mitchell Marsh,2.0,0,18,0,9.0
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,New Zealand,Matt Henry,6.2,0,67,1,10.58
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,New Zealand,Trent Boult,10.0,0,77,3,7.7
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,New Zealand,Lockie Ferguson,3.0,0,38,0,12.67
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,New Zealand,Mitchell Santner,10.0,0,80,2,8.0
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,New Zealand,Glenn Phillips,10.0,0,37,3,3.7
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,New Zealand,Rachin Ravindra,8.0,0,56,0,7.0
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,New Zealand,Jimmy Neesham,2.0,0,32,1,16.0
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,Australia,Mitchell Starc,9.0,0,89,0,9.889
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,Australia,Josh Hazlewood,9.0,0,70,2,7.778
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,Australia,Pat Cummins,10.0,0,66,2,6.6
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,Australia,Glenn Maxwell,10.0,0,62,1,6.2
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,Australia,Adam Zampa,10.0,0,74,3,7.4
27,Australia vs New Zealand,Australia,Mitchell Starc,9,c Jimmy Neesham b Matt Henry,1,3,0,0,33.300,Australia vs New Zealand,Australia,Mitchell Marsh,2.0,0,18,0,9.0
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,New Zealand,Matt Henry,6.2,0,67,1,10.58
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,New Zealand,Trent Boult,10.0,0,77,3,7.7
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,New Zealand,Lockie Ferguson,3.0,0,38,0,12.67
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,New Zealand,Mitchell Santner,10.0,0,80,2,8.0
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,New Zealand,Glenn Phillips,10.0,0,37,3,3.7
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,New Zealand,Rachin Ravindra,8.0,0,56,0,7.0
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,New Zealand,Jimmy Neesham,2.0,0,32,1,16.0
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,Australia,Mitchell Starc,9.0,0,89,0,9.889
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,Australia,Josh Hazlewood,9.0,0,70,2,7.778
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,Australia,Pat Cummins,10.0,0,66,2,6.6
27,Australia vs New Zealand,Australia,Adam Zampa,10,b Trent Boult,0,3,0,0,0.000,Australia vs New Zealand,Australia,Glenn Maxwell,10.0,0,62,1,6.2
